transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type,currency,status
TXN-00002611,CUST-000092,2025-01-30,31.27,entertainment,transfer,USD,completed
TXN-00002612,CUST-000706,2024-10-03,18.23,grocery,debit,EUR,completed
TXN-00002613,CUST-000399,2026-01-25,124.46,entertainment,credit,USD,pending
TXN-00002614,CUST-000068,2025-06-08,13.02,healthcare,transfer,GBP,completed
TXN-00002615,CUST-000094,2025-07-05,14.32,grocery,transfer,USD,pending
TXN-00002616,CUST-000908,2024-12-07,45.35,dining,debit,GBP,completed
TXN-00002617,CUST-000762,2026-07-18,80.53,entertainment,transfer,USD,completed
TXN-00002618,CUST-000045,2025-07-19,28.8,grocery,debit,EUR,pending
TXN-00002619,CUST-000928,2025-04-08,10.55,entertainment,credit,GBP,failed
TXN-00002620,CUST-000336,2026-07-25,47.16,utilities,debit,GBP,failed
TXN-00002621,CUST-000480,2025-01-20,25.33,travel,credit,EUR,completed
TXN-00002622,CUST-000610,2025-01-26,61.7,utilities,debit,GBP,failed
TXN-00002623,CUST-000528,2025-03-23,18.3,healthcare,debit,USD,failed
TXN-00002624,CUST-000793,2024-08-10,14.97,grocery,debit,EUR,failed
TXN-00002625,CUST-000680,2025-05-20,40.26,travel,debit,EUR,pending
TXN-00002626,CUST-000219,2024-12-01,57.83,healthcare,debit,EUR,completed
TXN-00002627,CUST-000431,2026-04-22,35.49,electronics,transfer,EUR,completed
TXN-00002628,CUST-000764,2025-06-04,29.36,healthcare,debit,GBP,pending
TXN-00002629,CUST-000913,2024-12-28,18.16,travel,transfer,EUR,completed
TXN-00002630,CUST-000326,2025-02-21,64.54,entertainment,transfer,EUR,pending
TXN-00002631,CUST-000937,2024-09-20,21.96,dining,credit,GBP,completed
TXN-00002632,CUST-000403,2025-02-15,19.98,electronics,debit,EUR,pending
TXN-00002633,CUST-000164,2026-05-11,20.21,entertainment,debit,GBP,completed
TXN-00002634,CUST-000554,2024-10-14,25.75,utilities,transfer,EUR,failed
TXN-00002635,CUST-000029,2025-05-26,58.55,travel,debit,USD,completed
TXN-00002636,CUST-000474,2024-12-29,12.39,electronics,transfer,EUR,failed
TXN-00002637,CUST-000399,2026-05-14,53.18,travel,credit,EUR,failed
TXN-00002638,CUST-000964,2026-07-28,16.52,grocery,debit,GBP,completed
TXN-00002639,CUST-000187,2024-12-15,29.24,entertainment,transfer,EUR,completed
TXN-00002640,CUST-000011,2026-05-08,14.79,entertainment,transfer,USD,completed
TXN-00002641,CUST-000328,2025-01-09,16.78,utilities,debit,EUR,failed
TXN-00002642,CUST-000703,2024-12-11,46.78,utilities,transfer,EUR,completed
TXN-00002643,CUST-000449,2026-05-05,31.66,utilities,debit,USD,pending
TXN-00002644,CUST-000610,2025-09-18,90.53,utilities,transfer,GBP,failed
TXN-00002645,CUST-000375,2024-12-19,324.46,utilities,debit,USD,completed
TXN-00002646,CUST-000403,2025-01-13,13.42,travel,credit,GBP,completed
TXN-00002647,CUST-000209,2025-05-01,61.53,grocery,credit,EUR,completed
TXN-00002648,CUST-000961,2024-08-31,81.91,grocery,transfer,EUR,failed
TXN-00002649,CUST-000629,2025-02-25,91.38,healthcare,transfer,USD,failed
TXN-00002650,CUST-000368,2025-04-30,14.23,electronics,transfer,GBP,pending
TXN-00002651,CUST-000151,2026-03-15,11.96,grocery,debit,EUR,pending
TXN-00002652,CUST-000584,2024-11-01,35.53,dining,transfer,EUR,pending
TXN-00002653,CUST-000270,2026-06-02,16.77,electronics,transfer,GBP,completed
TXN-00002654,CUST-000734,2025-11-27,65.62,travel,transfer,EUR,pending
TXN-00002655,CUST-000595,2025-03-20,25.23,entertainment,debit,EUR,pending
TXN-00002656,CUST-000009,2025-02-22,11.54,entertainment,debit,USD,pending
TXN-00002657,CUST-000218,2025-03-08,87.34,travel,credit,USD,pending
TXN-00002658,CUST-000109,2024-11-23,30.73,healthcare,debit,GBP,completed
TXN-00002659,CUST-000678,2024-10-03,5.3,grocery,debit,GBP,completed
TXN-00002660,CUST-000586,2025-07-15,23.75,electronics,debit,USD,failed
TXN-00002661,CUST-000783,2025-02-17,136.77,dining,transfer,EUR,completed
TXN-00002662,CUST-000015,2025-10-02,13.07,travel,debit,GBP,completed
TXN-00002663,CUST-000289,2025-03-10,75.0,dining,credit,GBP,failed
TXN-00002664,CUST-000809,2025-09-26,110.53,entertainment,transfer,USD,completed
TXN-00002665,CUST-000176,2025-07-23,45.4,dining,credit,USD,pending
TXN-00002666,CUST-000048,2025-03-07,18.79,travel,debit,GBP,completed
TXN-00002667,CUST-000469,2026-02-18,22.83,grocery,credit,EUR,pending
TXN-00002668,CUST-000912,2024-10-06,14.06,travel,debit,GBP,failed
TXN-00002669,CUST-000007,2025-09-17,15.33,travel,debit,GBP,failed
TXN-00002670,CUST-000743,2026-01-15,41.92,healthcare,debit,GBP,failed
TXN-00002671,CUST-000932,2024-12-17,32.61,electronics,transfer,USD,pending
TXN-00002672,CUST-000109,2025-11-08,70.35,travel,transfer,EUR,pending
TXN-00002673,CUST-000564,2025-03-15,42.84,electronics,transfer,GBP,pending
TXN-00002674,CUST-000707,2025-01-28,50.57,healthcare,debit,GBP,completed
TXN-00002675,CUST-000769,2024-10-27,92.15,travel,credit,GBP,failed
TXN-00002676,CUST-000619,2025-05-03,32.01,healthcare,credit,EUR,pending
TXN-00002677,CUST-000888,2024-12-03,33.88,entertainment,credit,USD,completed
TXN-00002678,CUST-000056,2024-10-28,18.86,electronics,transfer,USD,failed
TXN-00002679,CUST-000949,2026-07-24,60.5,utilities,debit,USD,pending
TXN-00002680,CUST-000091,2025-06-02,18.25,electronics,transfer,USD,failed
TXN-00002681,CUST-000135,2026-02-09,47.66,electronics,transfer,GBP,failed
TXN-00002682,CUST-000201,2025-11-20,77.04,utilities,transfer,GBP,completed
TXN-00002683,CUST-000131,2024-12-12,46.72,travel,debit,GBP,pending
TXN-00002684,CUST-000510,2025-02-07,44.66,electronics,transfer,USD,completed
TXN-00002685,CUST-000921,2025-05-18,51.27,grocery,credit,EUR,completed
TXN-00002686,CUST-000417,2024-12-16,21.73,utilities,debit,EUR,failed
TXN-00002687,CUST-000813,2025-10-17,244.72,dining,credit,EUR,pending
TXN-00002688,CUST-000408,2025-08-09,35.13,grocery,transfer,USD,failed
TXN-00002689,CUST-000166,2025-06-27,126.48,utilities,debit,EUR,pending
TXN-00002690,CUST-000388,2025-02-09,142.72,healthcare,debit,USD,completed
TXN-00002691,CUST-000270,2026-01-22,35.81,healthcare,credit,EUR,completed
TXN-00002692,CUST-000155,2025-04-01,52.8,travel,debit,EUR,pending
TXN-00002693,CUST-000015,2025-11-27,33.19,healthcare,credit,EUR,pending
TXN-00002694,CUST-000472,2025-11-05,14.54,dining,debit,USD,failed
TXN-00002695,CUST-000525,2025-08-29,63.71,grocery,credit,GBP,pending
TXN-00002696,CUST-000798,2025-08-05,53.76,utilities,debit,EUR,pending
TXN-00002697,CUST-000401,2026-02-17,39.53,travel,transfer,EUR,pending
TXN-00002698,CUST-000009,2025-09-28,16.68,travel,credit,USD,completed
TXN-00002699,CUST-000867,2024-11-02,19.59,entertainment,debit,USD,pending
TXN-00002700,CUST-000992,2025-01-30,17.84,dining,transfer,USD,failed
TXN-00002701,CUST-000352,2024-08-09,128.89,electronics,credit,GBP,completed
TXN-00002702,CUST-000104,2025-07-13,170.89,utilities,debit,GBP,failed
TXN-00002703,CUST-000505,2026-03-22,151.22,utilities,transfer,USD,failed
TXN-00002704,CUST-000638,2025-02-14,19.73,entertainment,transfer,USD,failed
TXN-00002705,CUST-000616,2026-07-26,38.74,travel,debit,GBP,pending
TXN-00002706,CUST-000825,2025-11-26,21.91,electronics,credit,USD,pending
TXN-00002707,CUST-000683,2026-03-13,9.06,travel,debit,EUR,completed
TXN-00002708,CUST-000973,2025-01-15,22.51,entertainment,credit,GBP,failed
TXN-00002709,CUST-000512,2025-02-27,26.93,utilities,credit,EUR,pending
TXN-00002710,CUST-000798,2026-05-15,37.32,electronics,credit,EUR,failed
TXN-00002711,CUST-000730,2024-12-15,8.2,utilities,credit,USD,pending
TXN-00002712,CUST-000991,2025-12-23,18.78,dining,credit,EUR,pending
TXN-00002713,CUST-000954,2025-01-26,134.76,dining,debit,EUR,completed
TXN-00002714,CUST-000928,2025-04-13,23.87,electronics,credit,EUR,completed
TXN-00002715,CUST-000549,2025-07-14,7.93,healthcare,credit,GBP,completed
TXN-00002716,CUST-000835,2026-05-19,13.37,healthcare,debit,EUR,pending
TXN-00002717,CUST-000590,2024-12-11,26.22,dining,debit,USD,completed
TXN-00002718,CUST-000014,2025-04-02,15.05,utilities,transfer,USD,pending
TXN-00002719,CUST-000186,2024-12-29,3.11,electronics,debit,GBP,pending
TXN-00002720,CUST-000667,2024-10-02,35.72,entertainment,debit,EUR,completed
TXN-00002721,CUST-000309,2026-01-19,29.66,utilities,credit,USD,completed
TXN-00002722,CUST-000985,2024-10-14,62.07,healthcare,credit,USD,completed
TXN-00002723,CUST-000955,2025-02-07,14.51,healthcare,credit,USD,failed
TXN-00002724,CUST-000288,2026-07-25,24.16,entertainment,transfer,EUR,failed
TXN-00002725,CUST-000918,2026-05-30,33.58,electronics,transfer,GBP,failed
TXN-00002726,CUST-000511,2025-01-29,9.66,utilities,debit,GBP,failed
TXN-00002727,CUST-000026,2025-07-23,51.74,electronics,transfer,USD,completed
TXN-00002728,CUST-000927,2025-11-18,28.83,healthcare,credit,EUR,failed
TXN-00002729,CUST-000332,2026-04-03,28.25,grocery,debit,EUR,completed
TXN-00002730,CUST-000662,2025-05-15,43.64,travel,credit,GBP,completed
TXN-00002731,CUST-000026,2024-12-08,83.74,utilities,transfer,GBP,completed
TXN-00002732,CUST-000038,2025-01-05,60.04,travel,debit,EUR,completed
TXN-00002733,CUST-000328,2024-09-11,23.8,travel,debit,EUR,completed
TXN-00002734,CUST-000619,2026-03-28,44.75,travel,credit,GBP,failed
TXN-00002735,CUST-000711,2024-09-28,66.64,travel,credit,GBP,pending
TXN-00002736,CUST-000360,2025-02-20,60.08,dining,debit,GBP,completed
TXN-00002737,CUST-000616,2025-06-07,52.91,utilities,credit,USD,pending
TXN-00002738,CUST-000131,2025-06-15,4.96,utilities,transfer,USD,completed
TXN-00002739,CUST-000152,2026-01-28,9.38,entertainment,credit,USD,failed
TXN-00002740,CUST-000631,2025-10-13,13.6,healthcare,debit,USD,pending
TXN-00002741,CUST-000373,2024-10-30,158.89,entertainment,debit,EUR,completed
TXN-00002742,CUST-000133,2024-08-27,17.21,healthcare,credit,USD,pending
TXN-00002743,CUST-000407,2026-03-22,11.11,entertainment,debit,GBP,completed
TXN-00002744,CUST-000850,2025-10-16,72.53,grocery,debit,EUR,completed
TXN-00002745,CUST-000160,2025-06-06,26.57,entertainment,transfer,USD,failed
TXN-00002746,CUST-000695,2026-02-07,289.96,utilities,debit,EUR,failed
TXN-00002747,CUST-000813,2026-06-06,75.94,utilities,credit,GBP,pending
TXN-00002748,CUST-000799,2025-10-25,28.01,dining,credit,USD,completed
TXN-00002749,CUST-000215,2026-05-13,18.42,utilities,transfer,USD,failed
TXN-00002750,CUST-000109,2024-11-23,54.22,travel,credit,GBP,failed
TXN-00002751,CUST-000879,2026-04-27,48.93,entertainment,transfer,GBP,failed
TXN-00002752,CUST-000881,2024-09-23,6.48,electronics,credit,USD,pending
TXN-00002753,CUST-000188,2026-06-06,104.93,electronics,debit,EUR,failed
TXN-00002754,CUST-000051,2025-10-18,68.36,utilities,transfer,EUR,completed
TXN-00002755,CUST-000069,2026-01-01,57.43,grocery,credit,EUR,failed
TXN-00002756,CUST-000813,2024-09-04,32.7,travel,debit,EUR,failed
TXN-00002757,CUST-000323,2025-04-12,14.26,electronics,debit,GBP,failed
TXN-00002758,CUST-000332,2025-06-14,8.86,healthcare,credit,GBP,pending
TXN-00002759,CUST-000235,2026-04-20,46.88,utilities,credit,EUR,completed
TXN-00002760,CUST-000322,2025-02-18,150.18,grocery,credit,EUR,pending
TXN-00002761,CUST-000583,2024-10-08,39.87,grocery,credit,GBP,pending
TXN-00002762,CUST-000074,2025-10-06,47.22,electronics,debit,GBP,failed
TXN-00002763,CUST-000094,2024-10-21,39.16,travel,transfer,EUR,pending
TXN-00002764,CUST-000561,2026-05-28,32.34,grocery,credit,USD,completed
TXN-00002765,CUST-000019,2025-03-28,18.21,travel,transfer,USD,completed
TXN-00002766,CUST-000638,2024-11-17,89.95,travel,transfer,GBP,completed
TXN-00002767,CUST-000154,2026-08-02,49.2,dining,transfer,EUR,pending
TXN-00002768,CUST-000545,2024-10-06,39.14,grocery,transfer,GBP,pending
TXN-00002769,CUST-000221,2024-09-09,11.96,dining,debit,USD,failed
TXN-00002770,CUST-000789,2026-06-04,15.36,dining,transfer,USD,pending
TXN-00002771,CUST-000983,2026-02-15,19.65,healthcare,transfer,GBP,pending
TXN-00002772,CUST-000665,2024-12-22,36.41,entertainment,transfer,USD,failed
TXN-00002773,CUST-000702,2026-07-27,106.56,utilities,credit,USD,completed
TXN-00002774,CUST-000618,2024-12-06,24.79,healthcare,transfer,GBP,failed
TXN-00002775,CUST-000653,2026-06-17,24.64,travel,debit,USD,completed
TXN-00002776,CUST-000601,2025-11-04,68.97,dining,credit,EUR,failed
TXN-00002777,CUST-000656,2025-06-07,15.35,dining,debit,GBP,completed
TXN-00002778,CUST-000002,2026-08-05,30.86,healthcare,transfer,EUR,pending
TXN-00002779,CUST-000411,2026-04-28,20.03,dining,credit,USD,pending
TXN-00002780,CUST-000836,2026-07-12,20.12,grocery,credit,USD,pending
TXN-00002781,CUST-000323,2025-11-18,55.46,grocery,transfer,GBP,pending
TXN-00002782,CUST-000999,2024-10-29,19.21,travel,credit,EUR,completed
TXN-00002783,CUST-000113,2024-12-12,110.91,electronics,debit,GBP,failed
TXN-00002784,CUST-000390,2025-09-17,20.51,utilities,credit,GBP,pending
TXN-00002785,CUST-000737,2026-05-19,11.38,grocery,debit,GBP,completed
TXN-00002786,CUST-000474,2025-02-17,28.52,electronics,debit,USD,pending
TXN-00002787,CUST-000629,2026-01-03,18.06,entertainment,transfer,GBP,pending
TXN-00002788,CUST-000627,2025-09-12,5.01,dining,transfer,EUR,completed
TXN-00002789,CUST-000306,2024-11-19,22.96,utilities,credit,USD,pending
TXN-00002790,CUST-000627,2024-09-03,9.91,healthcare,transfer,USD,failed
TXN-00002791,CUST-000249,2025-07-11,15.09,electronics,debit,GBP,pending
TXN-00002792,CUST-000899,2025-05-23,29.2,entertainment,transfer,GBP,failed
TXN-00002793,CUST-000575,2025-05-13,18.51,healthcare,credit,GBP,pending
TXN-00002794,CUST-000132,2025-10-23,43.67,travel,transfer,GBP,failed
TXN-00002795,CUST-000658,2025-11-16,72.05,entertainment,credit,USD,completed
TXN-00002796,CUST-000162,2026-07-14,116.88,travel,debit,GBP,completed
TXN-00002797,CUST-000118,2025-08-12,31.77,entertainment,transfer,EUR,completed
TXN-00002798,CUST-000294,2025-02-14,75.89,electronics,credit,EUR,failed
TXN-00002799,CUST-000136,2024-08-31,58.19,travel,debit,USD,pending
TXN-00002800,CUST-000285,2024-09-22,60.53,dining,debit,USD,failed
TXN-00002801,CUST-000626,2024-09-26,53.55,entertainment,credit,EUR,pending
TXN-00002802,CUST-000886,2024-10-08,16.89,dining,debit,EUR,failed
TXN-00002803,CUST-000346,2026-04-12,99.0,grocery,transfer,EUR,completed
TXN-00002804,CUST-000945,2024-11-15,37.69,grocery,credit,GBP,pending
TXN-00002805,CUST-000566,2025-05-21,22.79,electronics,credit,EUR,completed
TXN-00002806,CUST-000087,2025-11-20,35.63,travel,credit,USD,completed
TXN-00002807,CUST-000849,2025-01-17,5.0,utilities,debit,USD,completed
TXN-00002808,CUST-000200,2025-07-30,22.9,electronics,credit,USD,failed
TXN-00002809,CUST-000111,2025-02-04,28.2,healthcare,transfer,GBP,failed
TXN-00002810,CUST-000821,2026-04-16,89.33,healthcare,debit,USD,failed
TXN-00002811,CUST-000811,2026-06-09,13.81,travel,transfer,EUR,pending
TXN-00002812,CUST-000772,2024-09-26,37.31,entertainment,transfer,USD,failed
TXN-00002813,CUST-000679,2026-07-25,104.97,electronics,debit,EUR,pending
TXN-00002814,CUST-000193,2025-10-05,5.42,entertainment,credit,USD,completed
TXN-00002815,CUST-000166,2024-12-10,100.21,electronics,credit,EUR,pending
TXN-00002816,CUST-000186,2026-01-05,29.77,entertainment,debit,USD,completed
TXN-00002817,CUST-000137,2026-04-16,34.22,entertainment,debit,USD,completed
TXN-00002818,CUST-000017,2026-01-30,14.33,grocery,debit,USD,completed
TXN-00002819,CUST-000236,2026-01-08,26.44,utilities,transfer,USD,failed
TXN-00002820,CUST-000923,2025-10-20,27.6,entertainment,debit,EUR,pending
TXN-00002821,CUST-000146,2025-07-08,87.37,electronics,credit,USD,failed
TXN-00002822,CUST-000059,2025-04-01,9.48,travel,debit,USD,completed
TXN-00002823,CUST-000933,2025-07-17,13.69,entertainment,credit,EUR,completed
TXN-00002824,CUST-000241,2025-06-23,13.65,entertainment,debit,USD,completed
TXN-00002825,CUST-000554,2026-05-24,24.52,entertainment,transfer,GBP,completed
TXN-00002826,CUST-000094,2026-05-26,30.72,travel,transfer,USD,pending
TXN-00002827,CUST-000054,2026-01-03,156.48,entertainment,credit,GBP,failed
TXN-00002828,CUST-000474,2025-10-27,78.98,utilities,transfer,EUR,pending
TXN-00002829,CUST-000845,2024-12-10,22.93,entertainment,transfer,USD,pending
TXN-00002830,CUST-000052,2025-01-22,21.47,travel,transfer,EUR,completed
TXN-00002831,CUST-000808,2025-04-13,63.88,electronics,transfer,USD,completed
TXN-00002832,CUST-000160,2025-08-07,25.48,healthcare,transfer,EUR,pending
TXN-00002833,CUST-000404,2025-10-02,54.24,electronics,transfer,GBP,failed
TXN-00002834,CUST-000151,2025-12-03,109.15,utilities,debit,EUR,failed
TXN-00002835,CUST-000788,2025-10-21,29.41,travel,transfer,EUR,failed
TXN-00002836,CUST-000567,2025-09-02,8.08,healthcare,debit,GBP,completed
TXN-00002837,CUST-000466,2026-04-08,30.93,entertainment,transfer,USD,failed
TXN-00002838,CUST-000155,2025-05-20,20.27,healthcare,transfer,EUR,failed
TXN-00002839,CUST-000364,2025-06-21,17.32,entertainment,debit,EUR,completed
TXN-00002840,CUST-000177,2025-07-16,15.24,travel,debit,USD,pending
TXN-00002841,CUST-000878,2026-01-16,23.62,dining,debit,EUR,failed
TXN-00002842,CUST-000329,2024-10-19,46.69,utilities,credit,USD,completed
TXN-00002843,CUST-000758,2025-05-04,94.87,entertainment,debit,USD,pending
TXN-00002844,CUST-000302,2025-01-14,3.62,entertainment,debit,EUR,failed
TXN-00002845,CUST-000861,2025-02-23,34.88,healthcare,credit,USD,pending
TXN-00002846,CUST-000476,2025-12-12,119.12,dining,transfer,GBP,pending
TXN-00002847,CUST-000074,2024-10-22,113.31,travel,transfer,EUR,pending
TXN-00002848,CUST-000264,2024-08-11,193.9,dining,credit,GBP,failed
TXN-00002849,CUST-000215,2025-03-01,58.25,electronics,debit,EUR,pending
TXN-00002850,CUST-000486,2026-04-19,24.54,electronics,transfer,USD,completed
TXN-00002851,CUST-000429,2025-09-28,12.7,healthcare,debit,USD,failed
TXN-00002852,CUST-000138,2026-07-21,11.86,utilities,debit,USD,failed
TXN-00002853,CUST-000293,2025-04-14,15.24,entertainment,credit,USD,completed
TXN-00002854,CUST-000156,2026-03-22,39.78,utilities,transfer,GBP,pending
TXN-00002855,CUST-000239,2026-02-01,28.11,utilities,debit,GBP,pending
TXN-00002856,CUST-000177,2026-05-09,166.81,utilities,debit,USD,pending
TXN-00002857,CUST-000387,2025-08-30,39.42,utilities,transfer,EUR,completed
TXN-00002858,CUST-000200,2026-02-20,21.04,utilities,transfer,USD,completed
TXN-00002859,CUST-000280,2025-11-13,65.61,travel,transfer,USD,completed
TXN-00002860,CUST-000839,2025-11-03,41.99,travel,debit,USD,completed
TXN-00002861,CUST-000382,2026-07-13,66.68,grocery,transfer,EUR,failed
TXN-00002862,CUST-000158,2025-06-15,100.63,healthcare,credit,EUR,pending
TXN-00002863,CUST-000916,2024-08-19,14.95,healthcare,transfer,USD,pending
TXN-00002864,CUST-000317,2025-11-02,136.76,grocery,credit,USD,failed
TXN-00002865,CUST-000951,2025-01-09,34.82,dining,transfer,GBP,pending
TXN-00002866,CUST-000251,2025-03-20,85.67,entertainment,transfer,EUR,failed
TXN-00002867,CUST-000412,2025-07-16,151.24,grocery,transfer,EUR,failed
TXN-00002868,CUST-000133,2026-06-09,10.65,grocery,transfer,USD,failed
TXN-00002869,CUST-000953,2024-08-20,29.89,grocery,debit,USD,completed
TXN-00002870,CUST-000313,2025-07-29,43.53,travel,transfer,EUR,failed
TXN-00002871,CUST-000223,2026-04-17,52.33,utilities,credit,GBP,failed
TXN-00002872,CUST-000792,2026-03-13,21.75,dining,transfer,GBP,failed
TXN-00002873,CUST-000628,2024-10-10,12.35,grocery,transfer,USD,failed
TXN-00002874,CUST-000716,2024-10-11,6.96,grocery,debit,USD,pending
TXN-00002875,CUST-000433,2025-03-08,20.67,utilities,debit,GBP,completed
TXN-00002876,CUST-000064,2025-05-19,69.32,travel,transfer,EUR,completed
TXN-00002877,CUST-000894,2025-12-05,14.63,grocery,credit,USD,pending
TXN-00002878,CUST-000251,2025-05-12,35.46,electronics,transfer,GBP,completed
TXN-00002879,CUST-000948,2026-04-12,18.29,travel,transfer,GBP,failed
TXN-00002880,CUST-000064,2025-03-04,12.13,utilities,credit,USD,pending
TXN-00002881,CUST-000775,2024-10-22,29.49,travel,debit,GBP,completed
TXN-00002882,CUST-000904,2024-08-25,122.41,dining,transfer,USD,completed
TXN-00002883,CUST-000835,2026-03-04,26.45,grocery,transfer,EUR,failed
TXN-00002884,CUST-000117,2026-04-24,51.77,dining,debit,USD,pending
TXN-00002885,CUST-000566,2025-04-17,9.96,grocery,debit,USD,completed
TXN-00002886,CUST-000680,2025-03-10,33.43,travel,transfer,GBP,completed
TXN-00002887,CUST-000102,2025-08-09,159.84,utilities,debit,EUR,completed
TXN-00002888,CUST-000473,2026-07-27,109.74,grocery,transfer,EUR,pending
TXN-00002889,CUST-000726,2025-10-25,52.61,dining,credit,EUR,completed
TXN-00002890,CUST-000667,2025-01-26,191.88,travel,debit,GBP,failed
TXN-00002891,CUST-000536,2025-05-31,6.78,electronics,debit,USD,failed
TXN-00002892,CUST-000131,2025-01-30,30.53,dining,debit,EUR,failed
